Incident ID, Reported on, Incident type, Address
117905,05/02/2016 at 01:40,Graffiti,"250-264 Wairakei Rd, Bryndwr, Christchurch 8053, New Zealand"
117906,05/02/2016 at 01:42,Graffiti,"248 Wairakei Rd, Bryndwr, Christchurch 8053, New Zealand"
117907,05/02/2016 at 01:43,Graffiti,"248 Wairakei Rd, Bryndwr, Christchurch 8053, New Zealand"
117908,05/02/2016 at 01:44,Graffiti,"246 Wairakei Rd, Bryndwr, Christchurch 8053, New Zealand"
117909,05/02/2016 at 01:47,Graffiti,"248 Wairakei Rd, Bryndwr, Christchurch 8053, New Zealand"
117910,05/02/2016 at 01:48,Wastewater/Stormwater,"New Brighton, 8083, Canterbury"
117911,05/02/2016 at 01:49,Graffiti,"237 Wairakei Rd, Bryndwr, Christchurch 8053, New Zealand"
117915,05/02/2016 at 01:55,Graffiti,"186A Wairakei Rd, Bryndwr, Christchurch 8053, New Zealand"
117918,05/02/2016 at 02:06,Graffiti,"36 Wairakei Rd, Strowan, Christchurch 8052, New Zealand"
117923,05/02/2016 at 02:13,Parks,"198 Ferry Rd, Waltham, Christchurch 8011, New Zealand"
117925,05/02/2016 at 02:18,Graffiti,"117 Rossall St, Merivale, Christchurch 8014, New Zealand"
117926,05/02/2016 at 02:18,Parks,"193 Ensors Rd, Waltham, Christchurch 8011, New Zealand"
117932,05/02/2016 at 02:25,Graffiti,"49 Rossall St, Merivale, Christchurch 8014, New Zealand"
117933,05/02/2016 at 02:26,Graffiti,"51 Holmwood Rd, Merivale, Christchurch 8014, New Zealand"
117934,05/02/2016 at 02:28,Graffiti,"33 Rossall St, Merivale, Christchurch 8014, New Zealand"
117935,05/02/2016 at 02:30,Graffiti,"3-7 Rossall St, Merivale, Christchurch 8014, New Zealand"
117936,05/02/2016 at 02:35,Graffiti,"57A Carlton Mill Rd, Merivale, Christchurch 8014, New Zealand"
117939,05/02/2016 at 02:38,Graffiti,"104 Victoria St, Christchurch Central, Christchurch 8013, New Zealand"
117942,05/02/2016 at 02:44,Graffiti,"9-11 Andover St, Merivale, Christchurch 8014, New Zealand"
117943,05/02/2016 at 02:49,Graffiti,"108 Park Terrace, Christchurch Central, Christchurch 8013, New Zealand"
117950,05/02/2016 at 02:57,Rubbish/Recycling,"42 Hereford St, Christchurch Central, Christchurch 8013, New Zealand"
117952,05/02/2016 at 03:00,Graffiti,"4 Dorset St, Christchurch Central, Christchurch 8013, New Zealand"
117953,05/02/2016 at 03:03,Graffiti,"155 Victoria St, Christchurch Central, Christchurch 8013, New Zealand"
117957,05/02/2016 at 03:16,Roading/Streets,"464, Papanui Road, Papanui, 8053, Canterbury"
117981,05/02/2016 at 03:56,Roading/Streets,"36 Hoon Hay Rd, Hoon Hay, Christchurch 8025, New Zealand"
117987,05/02/2016 at 04:05,Graffiti,"96-100 N Avon Rd, Richmond, Christchurch 8013, New Zealand"
117988,05/02/2016 at 04:07,Graffiti,"92 N Avon Rd, Richmond, Christchurch 8013, New Zealand"
117989,05/02/2016 at 04:07,Roading/Streets,"194 Bealey Ave, Christchurch Central, Christchurch 8013, New Zealand"
117991,05/02/2016 at 04:09,Graffiti,"80 N Avon Rd, Richmond, Christchurch 8013, New Zealand"
117992,05/02/2016 at 04:10,Graffiti,"322 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
117995,05/02/2016 at 04:14,Graffiti,"332 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
117997,05/02/2016 at 04:16,Graffiti,"284-290 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
117998,05/02/2016 at 04:20,Graffiti,"270 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
117999,05/02/2016 at 04:24,Graffiti,"10-12 Vogel St, Richmond, Christchurch 8013, New Zealand"
118000,05/02/2016 at 04:25,Graffiti,"92 Lincoln Rd, Spreydon, Christchurch 8024, New Zealand"
118002,05/02/2016 at 04:28,Graffiti,"218 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
118003,05/02/2016 at 04:31,Parks,"186 Stanmore Rd, Linwood, Christchurch 8011, New Zealand"
118004,05/02/2016 at 04:33,Graffiti,"165 Stanmore Rd, Linwood, Christchurch 8011, New Zealand"
118005,05/02/2016 at 04:37,Graffiti,"445 Armagh St, Linwood, Christchurch 8011, New Zealand"
118007,05/02/2016 at 04:41,Graffiti,"151 England St, Linwood, Christchurch 8011, New Zealand"
118008,05/02/2016 at 04:44,Graffiti,"78 Linwood Ave, Linwood, Christchurch 8011, New Zealand"
118009,05/02/2016 at 04:48,Graffiti,"149 Tancred St, Linwood, Christchurch 8062, New Zealand"
118025,05/02/2016 at 06:03,Graffiti,"8-10 Bonar Pl, Woolston, Christchurch 8062, New Zealand"
118027,05/02/2016 at 06:21,Roading/Streets,"3, Buckleys Road, Linwood, 8011, Canterbury"
118040,05/02/2016 at 06:48,Roading/Streets,Humphreys Drive
118041,05/02/2016 at 06:51,Graffiti,"78 Linwood Ave, Linwood, Christchurch 8011, New Zealand"
118063,05/02/2016 at 09:35,Roading/Streets,"26 Ansonby St, Russley, Christchurch 8042, New Zealand"
118076,05/02/2016 at 19:31,Graffiti,"148, Opawa Road, Opawa, 8023, Canterbury"
118083,05/02/2016 at 21:03,Roading/Streets,"242, Ferry Road, Waltham, 8011, Canterbury"
118093,05/02/2016 at 22:33,Roading/Streets,
118119,06/02/2016 at 00:21,Roading/Streets,"4 Freyberg Ave, Riccarton, Christchurch 8011, New Zealand"
118120,06/02/2016 at 00:25,Parks,"158A Wainoni Rd, Avondale, Christchurch 8061, New Zealand"
118127,06/02/2016 at 01:02,Roading/Streets,"91, Hastings Street, Sydenham, 8023, Canterbury"
118134,06/02/2016 at 01:38,Roading/Streets,"10, Gilmore Place, Burnside, 8053, Canterbury"
118174,06/02/2016 at 06:33,Graffiti,"35 Craven St, Sockburn, Christchurch 8042, New Zealand"
118212,06/02/2016 at 18:41,Graffiti,"305 Halswell Rd, Halswell, Christchurch 8025, New Zealand"
118250,06/02/2016 at 22:39,Roading/Streets,"12-14 Martin Ave, Beckenham, Christchurch 8023, New Zealand"
118254,06/02/2016 at 22:56,Graffiti,"210-220 Pages Rd, Wainoni, Christchurch 8062, New Zealand"
118273,07/02/2016 at 00:45,Wastewater/Stormwater,"10 Guildford St, Burnside, Christchurch 8053, New Zealand"
118292,07/02/2016 at 02:20,Roading/Streets,"5 Radbrook St, Avonhead, Christchurch 8042, New Zealand"
118302,07/02/2016 at 03:22,Parks,"27B Greystoke Ln, Avonhead, Christchurch 8042, New Zealand"
118305,07/02/2016 at 04:07,Roading/Streets,"6 Godfrey Pl, Ilam, Christchurch 8041, New Zealand"
118315,07/02/2016 at 05:24,Graffiti,"36 Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
118323,07/02/2016 at 05:56,Graffiti,"19 Kerrs Rd, Linwood, Christchurch 8062, New Zealand"
118330,07/02/2016 at 06:30,Parks,"12 Palatine Terrace, Huntsbury, Christchurch 8022, New Zealand"
118332,07/02/2016 at 06:34,Roading/Streets,"5, Glastonbury Drive, Burwood, 8083, Canterbury"
118368,07/02/2016 at 19:44,Rubbish/Recycling,"83 Beach Rd, Akaroa 7520, New Zealand"
118397,07/02/2016 at 21:55,Graffiti,"45, Poulton Avenue, Richmond, 8013, Canterbury"
118402,07/02/2016 at 22:18,Water Supply,"26, Wyndham Street, Papanui, 8053, Canterbury"
118430,07/02/2016 at 23:00,Parks,"6, Leonard Place, Saint Martins, 8022, Canterbury"
118439,07/02/2016 at 23:22,Parks,"Westburn Terrace, Burnside, 8041, Canterbury"
118443,07/02/2016 at 23:33,Rubbish/Recycling,"53 Willowview Dr, Redwood, Christchurch 8051, New Zealand"
118454,08/02/2016 at 00:04,Roading/Streets,"444 Halswell Rd, Halswell, Christchurch 8025, New Zealand"
118485,08/02/2016 at 01:51,Rubbish/Recycling,"Hockey Ln, Wainoni, Christchurch 8061, New Zealand"
118488,08/02/2016 at 01:58,Roading/Streets,"351, Cambridge Terrace, Christchurch, 8013, Canterbury"
118492,08/02/2016 at 02:02,Roading/Streets,"356–406, Oxford Terrace, Christchurch, 8011, Canterbury"
118500,08/02/2016 at 02:19,Rubbish/Recycling,"93 Marine Parade, North New Brighton, Christchurch 8083, New Zealand"
118512,08/02/2016 at 03:13,Roading/Streets,"180 Main Rd, Redcliffs, Christchurch 8081, New Zealand"
118515,08/02/2016 at 03:38,Roading/Streets,"18 Makora St, Fendalton, Christchurch 8041, New Zealand"
118517,08/02/2016 at 03:52,Water Supply,"291 Ashgrove Terrace, Somerfield, Christchurch 8024, New Zealand"
118526,08/02/2016 at 04:15,Roading/Streets,"39A Harrison St, Mairehau, Christchurch 8013, New Zealand"
118527,08/02/2016 at 04:16,Parks,"8 Edward Ave, Edgeware, Christchurch 8013, New Zealand"
118532,08/02/2016 at 04:27,Rubbish/Recycling,"335-339 Harewood Rd, Bishopdale, Christchurch 8053, New Zealand"
118539,08/02/2016 at 05:00,Roading/Streets,"34 Hercules St, Shirley, Christchurch 8013, New Zealand"
118574,08/02/2016 at 07:36,Graffiti,"59, Centaurus Road, Huntsbury, 8022, Canterbury"
118575,08/02/2016 at 07:40,Graffiti,"113, Centaurus Road, Huntsbury, 8022, Canterbury"
118617,08/02/2016 at 18:47,Graffiti,"262 Montreal St, Christchurch Central, Christchurch 8013, New Zealand"
118618,08/02/2016 at 18:56,Roading/Streets,"15, Vesper Lane, Yaldhurst, 8042, Canterbury"
118621,08/02/2016 at 19:33,Roading/Streets,"26 Shaw Ave, New Brighton, Christchurch 8083, New Zealand"
118623,08/02/2016 at 19:47,Roading/Streets,"187 Montreal St, Christchurch Central, Christchurch 8011, New Zealand"
118627,08/02/2016 at 20:09,Roading/Streets,"148 Durham Street South, Christchurch Central, Christchurch 8011, New Zealand"
118635,08/02/2016 at 20:29,Graffiti,"245, Edgeware Road, Edgeware, 8013, Canterbury"
118640,08/02/2016 at 20:50,Rubbish/Recycling,"29, Brooker Avenue, Burwood, 8083, Canterbury"
118648,08/02/2016 at 21:20,Rubbish/Recycling,"746 Avonside Dr, Avonside, Christchurch 8061, New Zealand"
118675,08/02/2016 at 22:45,Parks,"4, Birmingham Drive, Middleton, 8024, Canterbury"
118711,09/02/2016 at 00:12,Roading/Streets,"36, Chester Street W, Christchurch, 8013, Canterbury"
118715,09/02/2016 at 00:23,Roading/Streets,"190, Saint Asaph Street, Christchurch, 8011, Canterbury"
118718,09/02/2016 at 00:26,Rubbish/Recycling,"176, Estuary Road, South New Brighton, 8062, Canterbury"
118719,09/02/2016 at 00:27,Rubbish/Recycling,"36, Wetlands Grove, Bexley, 8061, Canterbury"
118732,09/02/2016 at 00:56,Roading/Streets,"222 Papanui Rd, Merivale, Christchurch 8014, New Zealand"
118746,09/02/2016 at 01:24,Rubbish/Recycling,"59, Brooker Avenue, Burwood, 8083, Canterbury"
118757,09/02/2016 at 01:57,Graffiti,"32 Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
118766,09/02/2016 at 02:15,Graffiti,"442 Cashel St, Linwood, Christchurch 8011, New Zealand"
118771,09/02/2016 at 02:23,Graffiti,"317-323 Cashel St, Christchurch Central, Christchurch 8011, New Zealand"
118773,09/02/2016 at 02:24,Graffiti,"314 Cashel St, Christchurch Central, Christchurch 8011, New Zealand"
118775,09/02/2016 at 02:26,Graffiti,"284 Cashel St, Christchurch Central, Christchurch 8011, New Zealand"
118778,09/02/2016 at 02:28,Graffiti,"248 Barbadoes St, Christchurch Central, Christchurch 8011, New Zealand"
118779,09/02/2016 at 02:31,Roading/Streets,"5–9, Awaroa Lane, Sumner, 8081, Canterbury"
118780,09/02/2016 at 02:32,Graffiti,"210 Hereford St, Christchurch Central, Christchurch 8011, New Zealand"
118781,09/02/2016 at 02:33,Graffiti,"235A Hereford St, Christchurch Central, Christchurch 8011, New Zealand"
118783,09/02/2016 at 02:34,Graffiti,"248 Hereford St, Christchurch Central, Christchurch 8011, New Zealand"
118784,09/02/2016 at 02:35,Graffiti,"260 Hereford St, Christchurch Central, Christchurch 8011, New Zealand"
118786,09/02/2016 at 02:36,Roading/Streets,"19, Nga Mahi Road, Sockburn, 8042, Canterbury"
118787,09/02/2016 at 02:38,Graffiti,"250 Barbadoes St, Christchurch Central, Christchurch 8011, New Zealand"
118789,09/02/2016 at 02:38,Roading/Streets,"25 Patrick St, Mairehau, Christchurch 8013, New Zealand"
118791,09/02/2016 at 02:43,Graffiti,"147 Fitzgerald Ave, Christchurch Central, Christchurch 8011, New Zealand"
118793,09/02/2016 at 02:48,Graffiti,"261 Barbadoes St, Christchurch Central, Christchurch 8011, New Zealand"
118794,09/02/2016 at 02:50,Graffiti,"264 Barbadoes St, Christchurch Central, Christchurch 8011, New Zealand"
118796,09/02/2016 at 02:52,Graffiti,"44 Latimer Square, Christchurch Central, Christchurch 8011, New Zealand"
118797,09/02/2016 at 02:53,Graffiti,"44 Latimer Square, Christchurch Central, Christchurch 8011, New Zealand"
118798,09/02/2016 at 02:54,Graffiti,"209 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118799,09/02/2016 at 02:55,Graffiti,"215 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118801,09/02/2016 at 02:57,Rubbish/Recycling,"227 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118804,09/02/2016 at 02:57,Graffiti,"233 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118806,09/02/2016 at 02:59,Graffiti,"233-237 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118807,09/02/2016 at 03:00,Graffiti,"240 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118808,09/02/2016 at 03:01,Graffiti,"240 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118809,09/02/2016 at 03:02,Graffiti,"258 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118810,09/02/2016 at 03:02,Graffiti,"258-260 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118811,09/02/2016 at 03:04,Graffiti,"275-277 Worcester St, Christchurch Central, Christchurch 8011, New Zealand"
118813,09/02/2016 at 03:07,Graffiti,"298 Worcester St, Linwood, Christchurch 8011, New Zealand"
118815,09/02/2016 at 03:09,Graffiti,"321 Worcester St, Linwood, Christchurch 8011, New Zealand"
118817,09/02/2016 at 03:10,Graffiti,"347 Worcester St, Linwood, Christchurch 8011, New Zealand"
118818,09/02/2016 at 03:11,Graffiti,"354 Worcester St, Linwood, Christchurch 8011, New Zealand"
118819,09/02/2016 at 03:13,Graffiti,"368-370 Worcester St, Linwood, Christchurch 8011, New Zealand"
118820,09/02/2016 at 03:17,Graffiti,"411-417 Worcester St, Linwood, Christchurch 8011, New Zealand"
118823,09/02/2016 at 03:21,Graffiti,"94 England St, Linwood, Christchurch 8011, New Zealand"
118829,09/02/2016 at 03:30,Graffiti,"635A Gloucester St, Linwood, Christchurch 8062, New Zealand"
118834,09/02/2016 at 03:52,Roading/Streets,"63-65 Sandwich Rd, Beckenham, Christchurch 8023, New Zealand"
118845,09/02/2016 at 04:08,Roading/Streets,"517, Tuam Street, Phillipstown, 8011, Canterbury"
118866,09/02/2016 at 05:48,Rubbish/Recycling,"9A, Humboldt Street, Sydenham, 8023, Canterbury"
118868,09/02/2016 at 05:50,Graffiti,"20, Hansons Lane, Upper Riccarton, 8041, Canterbury"
118873,09/02/2016 at 06:20,Roading/Streets,"90 Sullivan Ave, Woolston, Christchurch 8023, New Zealand"
118876,09/02/2016 at 06:30,Roading/Streets,"14 Wimborne Crescent, Aranui, Christchurch 8061, New Zealand"
118885,09/02/2016 at 07:02,Roading/Streets,"128A, Yaldhurst Road, Sockburn, 8042, Canterbury"
118887,09/02/2016 at 07:08,Rubbish/Recycling,"Fendalton, 8052, Canterbury"
118915,09/02/2016 at 09:49,Rubbish/Recycling,"100, Hastings Street, Sydenham, 8023, Canterbury"
118918,09/02/2016 at 09:54,Graffiti,"239 Westminster St, Mairehau, Christchurch 8013, New Zealand"
118928,09/02/2016 at 17:48,Graffiti,"Christchurch, 8013, Canterbury"
118929,09/02/2016 at 18:52,Parks,"4B, Rubens Place, Burnside, 8053, Canterbury"
118957,09/02/2016 at 21:06,Roading/Streets,"920 Colombo St, St Albans, Christchurch 8014, New Zealand"
118966,09/02/2016 at 21:36,Water Supply,"551 Colombo St, Christchurch Central, Christchurch 8011, New Zealand"
118990,09/02/2016 at 22:13,Rubbish/Recycling,"132 Bordesley St, Phillipstown, Christchurch 8011, New Zealand"
119011,09/02/2016 at 23:06,Roading/Streets,"21-23 Humphreys Dr, Woolston, Christchurch 8023, New Zealand"
119021,09/02/2016 at 23:35,Roading/Streets,"258 Riccarton Rd, Upper Riccarton, Christchurch 8041, New Zealand"
119044,10/02/2016 at 00:24,Graffiti,"2 Patrick St, Mairehau, Christchurch 8013, New Zealand"
119046,10/02/2016 at 00:34,Wastewater/Stormwater,"397 Barbadoes St, Christchurch Central, Christchurch 8013, New Zealand"
119086,10/02/2016 at 02:14,Graffiti,"210, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119087,10/02/2016 at 02:15,Graffiti,"201, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119089,10/02/2016 at 02:17,Graffiti,"201, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119090,10/02/2016 at 02:18,Parks,"205, Condell Avenue, Papanui, 8053, Canterbury"
119091,10/02/2016 at 02:19,Graffiti,"205, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119092,10/02/2016 at 02:21,Graffiti,"211, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119093,10/02/2016 at 02:23,Graffiti,"223, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119095,10/02/2016 at 02:25,Graffiti,"161, Durham Street S, Sydenham, 8011, Canterbury"
119097,10/02/2016 at 02:30,Graffiti,"Colombo Street, Sydenham, 8011, Canterbury"
119099,10/02/2016 at 02:31,Graffiti,"510, Colombo Street, Christchurch, 8011, Canterbury"
119101,10/02/2016 at 02:33,Graffiti,"510–518, Colombo Street, Christchurch, 8011, Canterbury"
119102,10/02/2016 at 02:38,Graffiti,"321–351, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119103,10/02/2016 at 02:40,Graffiti,"321, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119104,10/02/2016 at 02:42,Graffiti,"321, Moorhouse Avenue, Christchurch, 8011, Canterbury"
119105,10/02/2016 at 02:44,Graffiti,"1/343, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119107,10/02/2016 at 02:46,Graffiti,"1/343, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119109,10/02/2016 at 02:47,Graffiti,"1/343, Moorhouse Avenue, Christchurch, 8011, Canterbury"
119110,10/02/2016 at 02:48,Graffiti,"2/347, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119112,10/02/2016 at 02:50,Graffiti,"353–355, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119113,10/02/2016 at 02:54,Graffiti,"392, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119114,10/02/2016 at 02:56,Graffiti,"392, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119115,10/02/2016 at 02:58,Graffiti,"9 Winchcombe St, Christchurch Central, Christchurch 8011, New Zealand"
119116,10/02/2016 at 03:00,Graffiti,"392, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119120,10/02/2016 at 03:07,Graffiti,"Moorhouse Avenue, Sydenham, 8011, Canterbury"
119124,10/02/2016 at 03:13,Graffiti,"8 Cranmer Square, Christchurch Central, Christchurch 8013, New Zealand"
119125,10/02/2016 at 03:15,Graffiti,"250, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119126,10/02/2016 at 03:17,Graffiti,"250, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119128,10/02/2016 at 03:18,Graffiti,"374 Montreal St, Christchurch Central, Christchurch 8013, New Zealand"
119130,10/02/2016 at 03:22,Roading/Streets,"Durham Street S, Sydenham, 8011, Canterbury"
119131,10/02/2016 at 03:24,Graffiti,"Durham Street S, Sydenham, 8011, Canterbury"
119134,10/02/2016 at 03:26,Graffiti,"Moorhouse Avenue, Sydenham, 8011, Canterbury"
119136,10/02/2016 at 03:28,Graffiti,"222, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119137,10/02/2016 at 03:29,Graffiti,"220, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119140,10/02/2016 at 03:29,Graffiti,"382A Montreal St, Christchurch Central, Christchurch 8013, New Zealand"
119141,10/02/2016 at 03:30,Graffiti,"220, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119142,10/02/2016 at 03:31,Graffiti,"63 Salisbury St, Christchurch Central, Christchurch 8013, New Zealand"
119143,10/02/2016 at 03:31,Graffiti,"375–381, Linwood Avenue, Bromley, 8062, Canterbury"
119144,10/02/2016 at 03:31,Graffiti,"220, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119145,10/02/2016 at 03:32,Graffiti,"367 Durham Street North, Christchurch Central, Christchurch 8013, New Zealand"
119148,10/02/2016 at 03:33,Graffiti,"220, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119150,10/02/2016 at 03:34,Roading/Streets,"20 Makora St, Fendalton, Christchurch 8041, New Zealand"
119151,10/02/2016 at 03:35,Graffiti,"210, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119152,10/02/2016 at 03:35,Graffiti,"104 Salisbury St, Christchurch Central, Christchurch 8013, New Zealand"
119153,10/02/2016 at 03:36,Graffiti,"210, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119155,10/02/2016 at 03:36,Graffiti,"15, Keighleys Road, Bromley, 8062, Canterbury"
119156,10/02/2016 at 03:37,Graffiti,"210, Moorhouse Avenue, Sydenham, 8011, Canterbury"
119157,10/02/2016 at 03:37,Graffiti,"134 Salisbury St, Christchurch Central, Christchurch 8013, New Zealand"
119159,10/02/2016 at 03:39,Graffiti,"210, Moorhouse Avenue, Sydenham, 8011, Canterbury"
